chr1	32189340	32189723
chr1	32253905	32254607
chr1	32281351	32281900
chr1	32308945	32309481
chr1	32403860	32404606
chr1	32421517	32422025
chr1	32429364	32430124
chr1	32598540	32599797
chr1	32670982	32671612
chr1	32687448	32688297
chr1	32816365	32817272
chr1	32866378	32867130
chr1	32915069	32915641
chr1	33168451	33169205
chr1	33181428	33182912
chr1	33190570	33191206
chr1	33234958	33235667
chr1	33254764	33255476
chr1	33282506	33283773
chr1	33367125	33367706
chr1	33429246	33430029
chr1	33457787	33458552
chr1	33547232	33547819
chr1	33593665	33594936
chr1	33685353	33687354
chr1	33772128	33772810
chr1	33833210	33833743
chr1	33842541	33843284
chr1	33984551	33985299
chr1	34074195	34075013
chr1	34100395	34100751
chr1	34628555	34629135
chr1	34953754	34954136
chr1	35208222	35208692
chr1	35220116	35221879
chr1	35248632	35249766
chr1	35325181	35325842
chr1	35496458	35497903
chr1	35544678	35545450
chr1	35727246	35727971
chr1	35907321	35908156
chr1	36022587	36024162
chr1	36106482	36108061
chr1	36395731	36397303
chr1	36493318	36493799
chr1	36546256	36546972
chr1	36554053	36555447
chr1	36600271	36601110
chr1	36616153	36616909
chr1	36689141	36690805
chr1	36756359	36756762
chr1	36765412	36766099
chr1	36771000	36772946
chr1	36851406	36853136
chr1	36902310	36902985
chr1	36929754	36930385
chr1	37899662	37900271
chr1	37920414	37921075
chr1	37952542	37953472
chr1	38019691	38020351
chr1	38070910	38071313
chr1	38184504	38185020
chr1	38273077	38273620
chr1	38293941	38294646
chr1	38316164	38316825
chr1	38330507	38331987
chr1	38430851	38431505
chr1	38455117	38456114
chr1	38470074	38470817
chr1	38517319	38518009
chr1	38579940	38580497
chr1	38591582	38592534
chr1	38686527	38687241
chr1	38797442	38798052
chr1	38978388	38979096
chr1	39054469	39055175
chr1	39407142	39407854
chr1	39568831	39569988
chr1	39966556	39966853
chr1	40025150	40025728
chr1	40264647	40265390
chr1	40295482	40296419
chr1	40367608	40368411
chr1	40385011	40385607
chr1	40505065	40507161
chr1	40562307	40563332
chr1	40573149	40573794
chr1	40722999	40724250
chr1	40857383	40858016
chr1	41364886	41365880
chr1	41397734	41398272
chr1	41774378	41774663
chr1	41825812	41827277
chr1	41853163	41853829
chr1	42092726	42093008
chr1	42579738	42580365
chr1	42612480	42613197
chr1	42631378	42632097
chr1	43000733	43001495
chr1	43123645	43124276
chr1	43155415	43155959
chr1	43201351	43202371
chr1	43249115	43249768
chr1	43282764	43283272
chr1	43486776	43488196
chr1	43514098	43514909
chr1	43672094	43673003
chr1	43722210	43722766
chr1	43750858	43751677
chr1	43759547	43760089
chr1	43795779	43796119
chr1	43823619	43824571
chr1	43831745	43833328
chr1	43838235	43839309
chr1	43888656	43890332
chr1	43975439	43976253
chr1	44001924	44003020
chr1	44029785	44030519
chr1	44047690	44048522
chr1	44105833	44106630
chr1	44132055	44132807
chr1	44333372	44333974
chr1	44337942	44338652
chr1	44495217	44496662
chr1	44678786	44679444
chr1	44692757	44693330
chr1	45060758	45061344
chr1	45071433	45072114
chr1	45139429	45140814
chr1	45204736	45205824
chr1	45240505	45241659
chr1	45265184	45266904
chr1	45278788	45280106
chr1	45321272	45321842
chr1	45452118	45452848
chr1	45476090	45477405
chr1	45768740	45770183
chr1	45876526	45877213
chr1	45987052	45988150
chr1	46033952	46034591
chr1	46195690	46196718
chr1	46806016	46807072
chr1	46813703	46814254
chr1	46901723	46902269
chr1	46943032	46943514
chr1	47077217	47078117
chr1	47272177	47272884
chr1	47274823	47275311
chr1	47745750	47746168
chr1	47779570	47780702
chr1	48035381	48035949
chr1	48084368	48084967
chr1	48493718	48494487
chr1	48559249	48560026
chr1	49184285	49184859
chr1	50641820	50642216
chr1	50987183	50987789
chr1	51086322	51087286
chr1	51208070	51208630
chr1	51425410	51426672
chr1	51537727	51538307
chr1	51686071	51686793
chr1	51779408	51780442
chr1	51800224	51801049
chr1	51984829	51985300
chr1	52023778	52024718
chr1	52102621	52103281
chr1	52304779	52305283
chr1	52593063	52594006
chr1	52624959	52625494
chr1	52831525	52832428
chr1	52926197	52926854
chr1	53043825	53044329
chr1	53308124	53308916
chr1	53359661	53360141
chr1	53685616	53686775
chr1	54226218	54226736
chr1	54422767	54423394
chr1	54481520	54482712
chr1	54488852	54489634
chr1	54623663	54624244
chr1	54628538	54629288
chr1	54836925	54837642
chr1	55007520	55008562
chr1	55106640	55107351
chr1	55137621	55138146
chr1	55180963	55182242
chr1	55230204	55230731
chr1	55272823	55273504
chr1	55305378	55306006
chr1	55321892	55322497
chr1	55352275	55353794
chr1	55387933	55389265
chr1	55410745	55411777
chr1	55461880	55462457
chr1	55487641	55488249
chr1	55504803	55505403
chr1	55728256	55729088
chr1	55931911	55932523
chr1	56545892	56546378
chr1	57555392	57555901
chr1	57576841	57577233
chr1	57745743	57746372
chr1	58124122	58124535
chr1	58262066	58262639
chr1	59049611	59050684
chr1	59083789	59084551
chr1	59164998	59166176
chr1	59268454	59269167
chr1	59274899	59275642
chr1	59314291	59315097
chr1	59369043	59369898
chr1	59388008	59388456
chr1	59398263	59399092
chr1	59531334	59531794
chr1	59566643	59567221
chr1	59572970	59573855
chr1	59660327	59660806
chr1	59762014	59763047
chr1	59825849	59826493
chr1	59910540	59911246
chr1	59952963	59953580
chr1	60138502	60139962
chr1	60216251	60216856
chr1	60281204	60282073
chr1	60299499	60300152
chr1	60345312	60345734
chr1	60357870	60358955
chr1	60436979	60437470
chr1	60451461	60452744
chr1	60539336	60539857
chr1	60746936	60747509
chr1	61034566	61035440
chr1	61480599	61481162
chr1	61614514	61615689
chr1	61720077	61720815
chr1	61970595	61970801
chr1	62046004	62046421
chr1	62051250	62051936
chr1	62190403	62191384
chr1	62646167	62646748
chr1	62696192	62696955
chr1	62786914	62787456
chr1	62855168	62855627
chr1	63249108	63250052
chr1	63832753	63833465
chr1	64059113	64060572
chr1	64189188	64189674
chr1	64197195	64197841
chr1	64385905	64386576
chr1	64577353	64578498
chr1	64734588	64735120
chr1	64774324	64774984
chr1	64808707	64809814
chr1	65362074	65362679
chr1	65468035	65469078
chr1	65502313	65502871
chr1	65763206	65763900
chr1	65820682	65821120
chr1	65942932	65943541
chr1	66781292	66781775
chr1	66830514	66831228
chr1	66882054	66882458
chr1	66902010	66902737
chr1	67389977	67391586
chr1	67410185	67410829
chr1	67518547	67519304
chr1	67613918	67614551
chr1	67695821	67696813
chr1	67966073	67966435
chr1	67989823	67990885
chr1	68215007	68216474
chr1	68651402	68651907
chr1	68808252	68808949
chr1	69590741	69591010
chr1	69993687	69994103
chr1	70212945	70213407
chr1	70832641	70833074
chr1	70876298	70877454
chr1	71097100	71097573
chr1	71483186	71483786
chr1	71546677	71547244
chr1	71809328	71809832
chr1	72343772	72344247
chr1	72466340	72466928
chr1	72832002	72832592
chr1	72897552	72897845
chr1	75198347	75199170
chr1	77464304	77464752
chr1	77505142	77506047
chr1	77684848	77685401
chr1	78070735	78071633
chr1	78227620	78228117
chr1	78444631	78445496
chr1	78579569	78580386
chr1	78703224	78703753
chr1	79220979	79221415
chr1	79858867	79859251
chr1	80145557	80145987
chr1	80489018	80489497
chr1	80519734	80520444
chr1	80530247	80530802
chr1	80663297	80663699
chr1	80841086	80841933
chr1	80858192	80858776
chr1	81384961	81385535
chr1	81644880	81645525
chr1	81975306	81975881
chr1	82016116	82017257
chr1	82119561	82120943
chr1	82138432	82138923
chr1	82144333	82145001
chr1	82154848	82155898
chr1	82164780	82166112
chr1	83520807	83521992
chr1	84049119	84049684
chr1	84738038	84738680
chr1	84888421	84889064
chr1	85069445	85070028
chr1	85156101	85156769
chr1	85215577	85216383
chr1	85238105	85239316
chr1	85263109	85263693
chr1	85354250	85354987
chr1	85690708	85691310
chr1	85725139	85725829
chr1	85773660	85774408
chr1	85911473	85912070
chr1	85926055	85926908
chr1	85961045	85961763
chr1	86173579	86174817
chr1	86534931	86535526
chr1	86570607	86571280
chr1	86889335	86890054
chr1	86895403	86896423
chr1	86998169	86998739
chr1	87082519	87083011
chr1	87392482	87393142
chr1	87606363	87607266
chr1	87676680	87677175
chr1	87869714	87870490
chr1	87889457	87889942
chr1	87995695	87996131
chr1	88069735	88070418
chr1	88232332	88232900
chr1	88395447	88396137
chr1	88454768	88455529
chr1	88526584	88527649
chr1	88646095	88646597
chr1	89123933	89124676
chr1	89173532	89174205
chr1	89239693	89240536
chr1	89457926	89459134
chr1	89860261	89861003
chr1	89899616	89900126
chr1	90013013	90013778
chr1	90108623	90109032
chr1	90331583	90332095
chr1	90355534	90356407
chr1	90374499	90375092
chr1	90418269	90419375
chr1	90477791	90478305
chr1	90855946	90856385
chr1	91440303	91440803
chr1	91852661	91853236
chr1	91965921	91966928
chr1	92030167	92030959
chr1	92034731	92036027
chr1	92048869	92049491
chr1	92076826	92077490
chr1	92079137	92079728
chr1	92196346	92196693
chr1	92292395	92293184
chr1	92545579	92546503
chr1	92864494	92864926
chr1	93145427	93146058
chr1	93257703	93258371
chr1	93270234	93270909
chr1	93275836	93276452
chr1	93297133	93298169
chr1	93416561	93417128
chr1	93436753	93437214
chr1	93544520	93544946
chr1	93787733	93788452
chr1	93907682	93908295
chr1	94086248	94086925
chr1	94138522	94139238
chr1	94157854	94159286
chr1	94167075	94168067
chr1	94211809	94212515
chr1	94244779	94245983
chr1	94278511	94279214
chr1	94293755	94294491
chr1	94312584	94314007
chr1	94374236	94375674
chr1	94510895	94511704
chr1	94720925	94721543
chr1	94801268	94801910
chr1	94847585	94848458
chr1	94883288	94884010
chr1	95045236	95046032
chr1	95086735	95087584
chr1	95102028	95102660
chr1	95178992	95179818
chr1	95238898	95239870
chr1	95319765	95320959
chr1	95328103	95328844
chr1	95334684	95335174
chr1	95416981	95417419
chr1	95505022	95506247
chr1	95634970	95635628
chr1	95770233	95771086
chr1	96116084	96116739
chr1	96188817	96189391
chr1	96207828	96208864
chr1	96514243	96514778
chr1	97186899	97187744
chr1	97208285	97208882
chr1	97452198	97452647
chr1	97563026	97563583
chr1	98403340	98403808
chr1	98788853	98789852
chr1	100025995	100026679
chr1	100045748	100046662
chr1	100127939	100128920
chr1	100169887	100170198
chr1	100231788	100232626
chr1	100315349	100316096
chr1	100503121	100504112
chr1	100715193	100715836
chr1	100816607	100817747
chr1	100967817	100968367
chr1	101469549	101470061
chr1	101590075	101590521
chr1	101666025	101666442
chr1	101824693	101825173
chr1	102562892	102563567
chr1	103298813	103299211
chr1	104068278	104069291
chr1	107163080	107163824
chr1	107202334	107203040
chr1	107453384	107453920
chr1	107540799	107541539
chr1	107669322	107669593
chr1	108224943	108225677
chr1	108324787	108325338
chr1	108384745	108385374
chr1	108479029	108479961
chr1	108550055	108550680
chr1	109103530	109104265
chr1	109148245	109148705
chr1	109179535	109179782
chr1	109288874	109290403
chr1	109407960	109408619
chr1	109505533	109506514
chr1	109551217	109551690
chr1	109632907	109634148
chr1	109638627	109639331
chr1	109743746	109744565
chr1	109825638	109826398
chr1	109913875	109914271
chr1	110021265	110021951
chr1	110090537	110092038
chr1	110112975	110113710
chr1	110185949	110186362
chr1	110194869	110195540
chr1	110210321	110210925
chr1	110282567	110283226
chr1	110432722	110433497
chr1	110880500	110881601
chr1	110925809	110926505
chr1	110949598	110950772
chr1	111002679	111003388
chr1	111173350	111173936
chr1	111459446	111460026
chr1	111744252	111745544
chr1	112297784	112298823
chr1	112912245	112912813
chr1	112933231	112934283
chr1	112951861	112952616
chr1	113008332	113009322
chr1	113118070	113118421
chr1	113148258	113149025
chr1	113161729	113163176
chr1	113229809	113230526
chr1	113273431	113273967
chr1	113394337	113394900
chr1	113424214	113424824
chr1	113447424	113447925
chr1	113532803	113533261
chr1	113744072	113744728
chr1	113789954	113790851
chr1	113797936	113798873
chr1	113862871	113863289
chr1	114118834	114119478
chr1	114266642	114267163
chr1	114446815	114448371
chr1	115124031	115124709
chr1	115210942	115213850
chr1	115258676	115259938
chr1	115594049	115595099
chr1	115659780	115660441
chr1	115681424	115681913
chr1	115727237	115728027
chr1	115761215	115761834
chr1	115943519	115944181
chr1	115954152	115954805
chr1	115974654	115975235
chr1	116052774	116053282
chr1	116257014	116257989
chr1	116313998	116314957
chr1	116325034	116326365
chr1	116449010	116449954
chr1	116668258	116668870
chr1	116674283	116674998
chr1	116681559	116682240
chr1	116710769	116711414
chr1	116832881	116833476
chr1	117099011	117099741
chr1	117112215	117114005
chr1	117168370	117168773
chr1	117264113	117265577
chr1	117308459	117309108
chr1	117428999	117429645
chr1	117449170	117450533
chr1	117593889	117594562
chr1	117601942	117603254
chr1	117630113	117630624
chr1	118234531	118234965
chr1	118472043	118472817
chr1	118678955	118679625
chr1	118703368	118704010
chr1	118727460	118728206
chr1	118752044	118752813
chr1	118806808	118807551
chr1	119544470	119545227
chr1	119682825	119683815
chr1	119934268	119934962
chr1	119974413	119974891
chr1	120009710	120010348
chr1	120156444	120156921
chr1	120190782	120191482
chr1	120242868	120243510
chr1	120286523	120287157
chr1	120322368	120323047
chr1	120329159	120329717
chr1	120351655	120351975
chr1	120510584	120511579
chr1	120516468	120517166
chr1	120604116	120604521
chr1	121355401	121356466
chr1	121386169	121386429
chr1	121478528	121478837
chr1	121483077	121485520
chr1	145008948	145010535
chr1	145208825	145209488
chr1	145216908	145217259
chr1	145382454	145383276
chr1	145454789	145456075
chr1	145476738	145477310
chr1	145507058	145508321
chr1	145542637	145543355
chr1	145548754	145549564
chr1	145556503	145557300
chr1	145610726	145611415
chr1	145728195	145728987
chr1	146643461	146645050
chr1	146696703	146697335
chr1	146713878	146715040
chr1	147016738	147017249
chr1	147172129	147172594
chr1	147229156	147229941
chr1	147362180	147362819
chr1	147400309	147400771
chr1	147735299	147736296
chr1	147752398	147752989
chr1	147775396	147776153
chr1	147806296	147807571
chr1	148000615	148001170
chr1	148241228	148241903
chr1	148247872	148248341
chr1	148928098	148928458
chr1	149034838	149035600
chr1	149215411	149215670
chr1	149223112	149225022
chr1	149294404	149294811
chr1	149298383	149298893
chr1	149602372	149602631
chr1	149602754	149603220
chr1	149858040	149859456
chr1	149899188	149900135
chr1	150159437	150159990
chr1	150240433	150241921
chr1	150253654	150255421
chr1	150266098	150266814
chr1	150436834	150437322
chr1	150449589	150450735
chr1	150485607	150486290
chr1	150506397	150506944
chr1	150533336	150535033
chr1	150848471	150849657
chr1	151008517	151010087
chr1	151031017	151031665
chr1	151042702	151043576
chr1	151137870	151138881
chr1	151162361	151163137
chr1	151167517	151168536
chr1	151283825	151284784
chr1	151430404	151431088
chr1	151467281	151467730
chr1	151546378	151548072
chr1	151556314	151557442
chr1	151712114	151712887
chr1	151825843	151826781
chr1	151917958	151919413
chr1	151996113	151997197
chr1	152140083	152141019
chr1	152297387	152298069
chr1	152316693	152317470
chr1	152365253	152366126
chr1	152408938	152410130
chr1	152475123	152475950
chr1	152497652	152498375
chr1	152505878	152506285
chr1	152516273	152516765
chr1	152538991	152539717
chr1	152552767	152553474
chr1	152715736	152716338
chr1	152797328	152797929
chr1	152828090	152828605
chr1	152878301	152879406
chr1	152904622	152906186
chr1	152913749	152914395
chr1	152926153	152927418
chr1	152939406	152940235
chr1	153018767	153019502
chr1	153050002	153050645
chr1	153072611	153073335
chr1	153095197	153096156
chr1	153252571	153253008
chr1	153264372	153266018
chr1	153284904	153285856
chr1	153315414	153316061
chr1	153320720	153321806
chr1	153363414	153364032
chr1	153377004	153377673
chr1	153394863	153395347
chr1	153488103	153488867
chr1	153517259	153518072
chr1	153549895	153550624
chr1	153580572	153582266
chr1	153588416	153590498
chr1	153642687	153644110
chr1	153656450	153656906
chr1	153895373	153896432
chr1	154154723	154156550
chr1	154298906	154299909
chr1	154405602	154406363
chr1	154456731	154457848
chr1	154523972	154524411
chr1	154579964	154581099
chr1	154732737	154733277
chr1	154883116	154883843
chr1	154911082	154912122
chr1	154973165	154974585
chr1	154979370	154981168
chr1	154989255	154990820
chr1	155010232	155011585
chr1	155022722	155024176
chr1	155043182	155044345
chr1	155107215	155108745
chr1	155140122	155140803
chr1	155145361	155146248
chr1	155176610	155177154
chr1	155206162	155206845
chr1	155214139	155214894
chr1	155231696	155232821
chr1	155481107	155481680
chr1	155504965	155505533
chr1	155561588	155562039
chr1	155579473	155580066
chr1	155880846	155881815
chr1	155929714	155930418
chr1	156023943	156024875
chr1	156065749	156066886
chr1	156163247	156164059
chr1	156186101	156186891
chr1	156211118	156211712
chr1	156232070	156232982
chr1	156239940	156240674
chr1	156253666	156254442
chr1	156260996	156261709
chr1	156278250	156278774
chr1	156431576	156432600
chr1	156541973	156542770
chr1	156556575	156557368
chr1	156679423	156680171
chr1	156698257	156699006
chr1	156730143	156730795
chr1	156808649	156809226
chr1	156861836	156862641
chr1	157102077	157102967
chr1	157168340	157168900
chr1	157370491	157370966
chr1	159024659	159025405
chr1	159046791	159047375
chr1	159102045	159102604
chr1	159750209	159751179
chr1	159768602	159769002
chr1	159815764	159816446
chr1	159870018	159870666
chr1	159903083	159903656
chr1	159909264	159909969
chr1	159915166	159916420
chr1	160048316	160048848
chr1	160066381	160067067
chr1	160162857	160163328
chr1	160384602	160385252
chr1	160599451	160599875
chr1	160983046	160984237
chr1	160989513	160992725
chr1	161044222	161045395
chr1	161052041	161054274
chr1	161061988	161062821
chr1	161102431	161103181
chr1	161135530	161136763
chr1	161149380	161149952
chr1	161195358	161196176
chr1	161283792	161285070
chr1	161359926	161360503
chr1	161368933	161370041
chr1	161391552	161392094
chr1	161409581	161410103
chr1	161493542	161494363
chr1	161499884	161500272
chr1	161500478	161501198
chr1	161509562	161510293
chr1	161581985	161582842
chr1	161591045	161591661
chr1	161703371	161703815
chr1	161874961	161875592
chr1	162111126	162111986
chr1	162167521	162168064
chr1	162254789	162255438
chr1	162271955	162272430
chr1	162350842	162351879
chr1	162389264	162389871
chr1	162499962	162500496
chr1	162511547	162512221
chr1	162517877	162518577
chr1	162882997	162883513
chr1	163005391	163005951
chr1	163210144	163211039
chr1	163291411	163292366
chr1	164571172	164572176
chr1	164582239	164582895
chr1	164629205	164629826
chr1	164652398	164653100
chr1	164665393	164666000
chr1	164741724	164742463
chr1	165019346	165020011
chr1	165299616	165300181
chr1	165333873	165334478
chr1	165615188	165615616
chr1	165665829	165666384
chr1	165667112	165667784
chr1	165721617	165721771
chr1	165742573	165743232
chr1	167093115	167093760
chr1	167130369	167131077
chr1	167138721	167139418
chr1	167411210	167411894
chr1	167513690	167514484
chr1	167586103	167586818
chr1	167772459	167773051
chr1	167904980	167906618
chr1	168050408	168051080
chr1	168067674	168068278
chr1	168147589	168148976
chr1	168311725	168312550
chr1	168515304	168515697
chr1	168597905	168598653
chr1	168732127	168732838
chr1	168849194	168849854
chr1	168986719	168987636
chr1	169029114	169029730
chr1	169064253	169064814
chr1	169074475	169075820
chr1	169356641	169357099
chr1	169464245	169464627
chr1	169498317	169498942
chr1	170032055	170033025
chr1	170043319	170044201
chr1	170208386	170209161
chr1	170357499	170358005
chr1	171135253	171136016
chr1	171226144	171226904
chr1	171282913	171283631
chr1	171407343	171408097
chr1	171519078	171519580
chr1	171749736	171750965
chr1	171947630	171948062
