geneID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000235552,RPL6P27,110.4025051,1.036805837,0.835244344,1.241320392,0.214487414,0.706945917
ENSG00000153207,AHCTF1,2078.910662,-0.735266572,0.592507161,-1.240941241,0.214627456,0.706945917
ENSG00000224086,AC245452.1,23.04322903,1.321896733,1.065257493,1.240917564,0.214636204,0.706945917
ENSG00000115275,MOGS,1338.362584,-0.683048677,0.550449524,-1.240892484,0.21464547,0.706945917
ENSG00000139445,FOXN4,8.635490443,4.994042724,4.024653982,1.24086263,0.2146565,0.706945917
ENSG00000263327,TAPT1-AS1,53.45832904,1.170288655,0.943232201,1.240721695,0.214708577,0.706945917
ENSG00000169021,UQCRFS1,1041.589829,-0.555614323,0.447855204,-1.240611514,0.214749296,0.706945917
ENSG00000066248,NGEF,8.23061412,2.966409171,2.391103139,1.240602767,0.214752529,0.706945917
ENSG00000159885,ZNF222,61.33844805,0.943696519,0.760827321,1.240355719,0.214843852,0.706945917
ENSG00000131979,GCH1,168.1894893,1.231200452,0.992863625,1.240049913,0.214956933,0.706945917
ENSG00000167081,PBX3,481.7084335,-0.681367268,0.549486507,-1.240007278,0.214972702,0.706945917
ENSG00000184640,9-Sep,4276.069928,-0.879184228,0.709063655,-1.239922851,0.215003931,0.706945917
ENSG00000133477,FAM83F,2288.77717,0.742652276,0.599027791,1.23976264,0.2150632,0.706945917
ENSG00000177000,MTHFR,615.9609999,0.680889997,0.54921123,1.239759787,0.215064256,0.706945917
ENSG00000139117,CPNE8,372.5869718,-0.930426884,0.750504974,-1.239734467,0.215073624,0.706945917
ENSG00000104447,TRPS1,323.4174042,1.275228789,1.028759569,1.239579031,0.215131141,0.706945917
ENSG00000170855,TRIAP1,634.8528801,0.749236217,0.604502728,1.239425699,0.215187889,0.706945917
ENSG00000176978,DPP7,571.7843274,0.863516749,0.696734721,1.239376655,0.215206043,0.706945917
ENSG00000248485,PCP4L1,7.792110676,3.358723001,2.710412072,1.239192754,0.215274123,0.706945917
ENSG00000185033,SEMA4B,1207.075442,-0.771305701,0.622437896,-1.239168929,0.215282945,0.706945917
ENSG00000184292,TACSTD2,7391.292654,0.964758736,0.7785876,1.239113924,0.215303311,0.706945917
ENSG00000140543,DET1,95.39804057,0.913949198,0.737612642,1.239063902,0.215321834,0.706945917
ENSG00000155066,PROM2,2626.554059,0.878380212,0.70897869,1.238937396,0.215368683,0.706945917
ENSG00000125166,GOT2,2360.506273,-0.811965192,0.655381006,-1.238920848,0.215374812,0.706945917
ENSG00000187257,RSBN1L,502.8663626,-0.516730777,0.417118522,-1.238810432,0.21541571,0.706945917
ENSG00000107614,TRDMT1,108.8232449,-0.789164248,0.63706676,-1.238746545,0.215439376,0.706945917
ENSG00000272788,AP000864.1,6.324578621,-2.355505825,1.901695842,-1.238634367,0.215480935,0.706945917
ENSG00000143384,MCL1,10489.79784,0.661994239,0.534476353,1.238584712,0.215499333,0.706945917
ENSG00000154124,OTULIN,777.8184293,-0.620625867,0.501161905,-1.238373989,0.215577421,0.706945917
ENSG00000172819,RARG,1780.563646,0.744877387,0.601597781,1.238165117,0.215654843,0.706945917
ENSG00000204540,PSORS1C1,178.9187594,1.108860688,0.895631359,1.238077114,0.215687469,0.706945917
ENSG00000164093,PITX2,256.556347,-0.895780652,0.723532445,-1.23806563,0.215691727,0.706945917
ENSG00000114796,KLHL24,1522.345876,1.312716442,1.060307044,1.238053118,0.215696366,0.706945917
ENSG00000168214,RBPJ,871.1970211,-0.55717838,0.450086224,-1.23793698,0.215739429,0.706945917
ENSG00000179364,PACS2,1144.237689,0.773996373,0.62531221,1.237775883,0.215799173,0.706945917
ENSG00000141447,OSBPL1A,1781.123201,0.862702152,0.697012575,1.237713899,0.215822163,0.706945917
ENSG00000120647,CCDC77,131.7715626,-1.327057898,1.072268584,-1.237617065,0.215858084,0.706945917
ENSG00000178295,GEN1,1115.793039,-1.039946672,0.840391423,-1.237455123,0.215918165,0.706945917
ENSG00000152457,DCLRE1C,327.4883283,-0.542132468,0.43810915,-1.23743699,0.215924893,0.706945917
ENSG00000205220,PSMB10,58.532805,-0.853876912,0.690163862,-1.237208956,0.216009517,0.706945917
ENSG00000243789,JMJD7,30.00088624,-1.033582704,0.835495198,-1.23708994,0.216053694,0.706945917
ENSG00000221968,FADS3,1306.543901,1.242540645,1.004424468,1.23706728,0.216062106,0.706945917
ENSG00000168490,PHYHIP,255.2262531,1.566644866,1.266637927,1.236852957,0.216141677,0.706945917
ENSG00000162980,ARL5A,874.0502268,-0.823659882,0.666081005,-1.236576147,0.21624448,0.706945917
ENSG00000198382,UVRAG,425.3501742,-0.661952326,0.535320534,-1.236553212,0.216252999,0.706945917
ENSG00000189050,RNFT1,158.5073256,0.817659255,0.661247578,1.236540265,0.216257808,0.706945917
ENSG00000197461,PDGFA,965.5205659,-0.893579967,0.722845354,-1.23619798,0.216384981,0.706945917
ENSG00000151532,VTI1A,1180.28299,0.810113461,0.655387143,1.236083847,0.216427398,0.706945917
ENSG00000221792,MIR1282,8.316475995,-1.770546979,1.432733527,-1.235782472,0.216539432,0.706945917
ENSG00000130635,COL5A1,1012.176597,-1.272476723,1.02991273,-1.235518977,0.216637418,0.706945917
ENSG00000156284,CLDN8,15.01021181,4.578993718,3.706201663,1.235495025,0.216646327,0.706945917
ENSG00000057935,MTA3,674.4529015,0.567654846,0.459542408,1.235261069,0.216733358,0.706945917
ENSG00000167523,SPATA33,103.0633951,-0.822744761,0.666161018,-1.235053897,0.216810446,0.706945917
ENSG00000081377,CDC14B,331.8103924,-0.677439224,0.548510773,-1.235051813,0.216811221,0.706945917
ENSG00000265579,AC023301.1,57.87654277,-1.34170466,1.086421278,-1.234976419,0.21683928,0.706945917
ENSG00000186814,ZSCAN30,449.378248,0.551379312,0.446493967,1.234908762,0.216864462,0.706945917
ENSG00000278272,HIST1H3C,1595.607645,-3.871133632,3.135003809,-1.234809866,0.216901275,0.706945917
ENSG00000145220,LYAR,674.5891427,-1.507115152,1.220537681,-1.234796086,0.216906404,0.706945917
ENSG00000172901,LVRN,10.23476716,1.650913701,1.337041143,1.234751608,0.216922963,0.706945917
ENSG00000133424,LARGE1,220.6683211,-0.7928849,0.642265018,-1.2345136,0.217011582,0.706945917
ENSG00000182165,TP53TG1,419.4010876,0.754687287,0.611354653,1.234450877,0.217034941,0.706945917
ENSG00000106541,AGR2,97.82802766,1.764371338,1.429315839,1.234416697,0.21704767,0.706945917
ENSG00000221676,RNU6ATAC,13.78004049,1.551378174,1.256781441,1.234405699,0.217051766,0.706945917
ENSG00000116478,HDAC1,1500.814912,-0.619132615,0.501652161,-1.234187078,0.217133201,0.706945917
ENSG00000067704,IARS2,2452.496056,-0.492893067,0.399440708,-1.233958025,0.217218546,0.706945917
ENSG00000099864,PALM,20.34958922,1.873305445,1.518168987,1.233924194,0.217231153,0.706945917
ENSG00000172986,GXYLT2,35.57767522,-1.351322621,1.0952392,-1.233815061,0.217271826,0.706945917
ENSG00000066468,FGFR2,1365.15827,-0.551549333,0.447035872,-1.233792114,0.217280379,0.706945917
ENSG00000103018,CYB5B,1691.086968,-0.858583368,0.695996965,-1.233602173,0.217351183,0.706945917
ENSG00000150753,CCT5,5125.424902,-0.919699181,0.74563514,-1.233443989,0.217410162,0.706945917
ENSG00000259726,CSPG4P11,3.190983038,-2.908045898,2.357880799,-1.233330328,0.217452547,0.706945917
ENSG00000197632,SERPINB2,6109.199229,1.312167795,1.064055515,1.233176067,0.217510083,0.706945917
ENSG00000096092,TMEM14A,107.6397974,-1.166476903,0.945969185,-1.233102432,0.21753755,0.706945917
ENSG00000077150,NFKB2,1203.433967,0.559514829,0.453748595,1.233094352,0.217540565,0.706945917
ENSG00000155961,RAB39B,31.3948556,1.991949176,1.615557689,1.232979292,0.21758349,0.706945917
ENSG00000065600,TMEM206,214.0572439,-0.712501323,0.577926967,-1.23285703,0.21762911,0.706945917
ENSG00000153113,CAST,12865.51957,0.937703277,0.760600258,1.232846384,0.217633082,0.706945917
ENSG00000177125,ZBTB34,418.5845504,1.158319727,0.939564494,1.232826203,0.217640613,0.706945917
ENSG00000120705,ETF1,5866.980213,0.63452656,0.514703231,1.232800808,0.21765009,0.706945917
ENSG00000274712,AC005332.5,22.95371217,1.251818475,1.015490707,1.232722728,0.217679229,0.706945917
ENSG00000089248,ERP29,1810.105324,-0.655691532,0.531941093,-1.232639368,0.217710342,0.706945917
ENSG00000143387,CTSK,62.67742934,-1.141296464,0.925952588,-1.23256469,0.217738218,0.706945917
ENSG00000154813,DPH3,582.6598448,0.897669038,0.728377749,1.232422379,0.217791345,0.706945917
ENSG00000214922,HLA-F-AS1,26.69073074,-1.490439847,1.209434263,-1.232344654,0.217820366,0.706945917
ENSG00000152484,USP12,1147.824462,0.812350392,0.659229955,1.232271661,0.217847622,0.706945917
ENSG00000125841,NRSN2,352.5459919,-1.276822313,1.03633728,-1.232052863,0.217929338,0.706945917
ENSG00000144320,LNPK,1233.568842,-0.642541029,0.521542265,-1.232001839,0.217948397,0.706945917
ENSG00000226688,ENTPD1-AS1,103.2886418,-0.94846624,0.769868026,-1.231985493,0.217954503,0.706945917
ENSG00000164296,TIGD6,265.6909907,0.540108202,0.43848284,1.231765883,0.218036551,0.706945917
ENSG00000189334,S100A14,10315.60936,0.640860878,0.520333464,1.231634948,0.21808548,0.706945917
ENSG00000198960,ARMCX6,262.344956,0.636770773,0.517122329,1.231373579,0.218183174,0.706945917
ENSG00000241360,PDXP,4.156298645,-3.255968208,2.644265069,-1.231332005,0.218198717,0.706945917
ENSG00000255642,PABPC1P4,44.58420417,-1.198641769,0.973536509,-1.231224261,0.218239,0.706945917
ENSG00000183347,GBP6,73.08506194,-2.237112387,1.817392242,-1.230946372,0.218342922,0.706945917
ENSG00000124575,HIST1H1D,2841.965456,-3.338907055,2.713120433,-1.230651988,0.218453052,0.706945917
ENSG00000135253,KCP,20.67032296,1.387879778,1.127815107,1.230591583,0.218475655,0.706945917
ENSG00000128606,LRRC17,7.575608641,-2.507510519,2.03791163,-1.230431429,0.21853559,0.706945917
ENSG00000131778,CHD1L,1126.609433,-1.071711856,0.871045915,-1.230373552,0.218557253,0.706945917
ENSG00000144021,CIAO1,769.1966462,-0.504064918,0.409691917,-1.230351141,0.218565641,0.706945917
ENSG00000169435,RASSF6,498.5525846,0.896910122,0.729012619,1.230308088,0.218581757,0.706945917
ENSG00000116237,ICMT,2672.585968,-0.7377733,0.599702574,-1.230232005,0.218610238,0.706945917
ENSG00000229692,SOS1-IT1,45.21372127,-1.017463126,0.827092185,-1.230168952,0.218633844,0.706945917
ENSG00000146021,KLHL3,84.0714483,-1.043778536,0.848653015,-1.229923794,0.218725643,0.706945917
ENSG00000072422,RHOBTB1,133.8161386,-1.140859403,0.927670322,-1.229811255,0.218767793,0.706945917
ENSG00000137343,ATAT1,71.59902764,-0.90381498,0.735136166,-1.229452477,0.218902205,0.706945917
ENSG00000259318,AL356801.1,7.575163896,-2.448612795,1.991686105,-1.229417019,0.218915492,0.706945917
ENSG00000197084,LCE1C,158.3294063,1.57661537,1.282498879,1.229330798,0.218947805,0.706945917
ENSG00000182141,ZNF708,103.3370011,-0.802257426,0.652625066,-1.229277678,0.218967713,0.706945917
ENSG00000262227,AC004771.3,11.85931545,-1.448619719,1.178484474,-1.229222574,0.218988367,0.706945917
ENSG00000169490,TM2D2,410.4465102,-0.720425127,0.586197153,-1.228980939,0.219078953,0.706945917
ENSG00000159455,LCE2B,73.5339912,4.074920798,3.315716345,1.228971472,0.219082502,0.706945917
ENSG00000067191,CACNB1,128.5650721,-0.938275887,0.763512795,-1.228893469,0.219111751,0.706945917
ENSG00000197563,PIGN,1407.626768,0.905431419,0.736858819,1.228771911,0.219157336,0.706945917
ENSG00000092010,PSME1,1329.355532,-0.513884884,0.418219515,-1.228744394,0.219167656,0.706945917
ENSG00000213707,HMGB1P10,3.493020641,-2.7705403,2.254782375,-1.228739559,0.219169469,0.706945917
ENSG00000067248,DHX29,1751.649568,-0.580452399,0.472401974,-1.228725599,0.219174705,0.706945917
ENSG00000279845,AC097372.3,6.709004796,-2.033581202,1.655410899,-1.228444976,0.219279973,0.706945917
ENSG00000078596,ITM2A,107.034694,-1.460207577,1.188780319,-1.228324152,0.219325308,0.706945917
ENSG00000224950,AL390066.1,12.89193724,1.551378253,1.263144704,1.228187276,0.219376674,0.706945917
ENSG00000221983,UBA52,8160.697969,0.629094815,0.512259767,1.228077737,0.219417788,0.706945917
ENSG00000189051,RNF222,35.37132609,1.953475494,1.590798815,1.227984001,0.219452974,0.706945917
ENSG00000153140,CETN3,215.7796509,-0.666885069,0.543100969,-1.227920971,0.219476636,0.706945917
ENSG00000070182,SPTB,8.854357708,-1.770547031,1.442079417,-1.227773595,0.21953197,0.706945917
ENSG00000132436,FIGNL1,560.9029377,-1.012109722,0.82444001,-1.227632951,0.219584787,0.706945917
ENSG00000226963,AC078883.2,7.521912671,-2.255971369,1.83768466,-1.227616151,0.219591096,0.706945917
ENSG00000029153,ARNTL2,2955.3998,0.850129624,0.692591002,1.227462705,0.219648731,0.706945917
ENSG00000272031,ANKRD34A,12.21144068,-1.448619514,1.180416323,-1.227210676,0.219743418,0.706945917
ENSG00000164880,INTS1,1926.922365,-0.627166602,0.511154822,-1.226960158,0.219837566,0.706945917
ENSG00000257489,AC010203.1,7.601971928,-2.770538899,2.258140126,-1.226911858,0.219855721,0.706945917
ENSG00000182600,SNORC,29.323614,1.377349135,1.122818463,1.226689069,0.219939478,0.706945917
ENSG00000247077,PGAM5,1126.422288,-0.925942146,0.754841132,-1.226671557,0.219946062,0.706945917
ENSG00000267274,AC008770.3,6.34885887,1.966414196,1.603178758,1.226572012,0.219983494,0.706945917
ENSG00000276248,AL442125.1,18.89189971,1.310370514,1.068364932,1.226519586,0.220003209,0.706945917
ENSG00000146433,TMEM181,1600.366528,-0.561542087,0.457870555,-1.226421049,0.220040269,0.706945917
ENSG00000115539,PDCL3,295.8097744,1.121544397,0.914508988,1.226389693,0.220052063,0.706945917
ENSG00000124562,SNRPC,867.2536281,-0.699641423,0.570553106,-1.226251186,0.220104165,0.706945917
ENSG00000272047,GTF2H5,333.2360813,-0.586124091,0.478003064,-1.226193167,0.220125992,0.706945917
ENSG00000220793,RPL21P119,4.231934347,2.873303557,2.343677837,1.225980598,0.220205976,0.706945917
ENSG00000168273,SMIM4,48.57823017,-1.103971992,0.900550304,-1.22588598,0.220241585,0.706945917
ENSG00000153885,KCTD15,1535.160512,0.71166426,0.580591287,1.225757733,0.220289857,0.706945917
ENSG00000152359,POC5,224.3808426,-0.967730277,0.789644277,-1.225526866,0.220376774,0.706945917
ENSG00000177853,ZNF518A,1435.952733,0.567295725,0.462914758,1.225486367,0.220392023,0.706945917
ENSG00000100253,MIOX,6.246749835,3.99404657,3.259236535,1.225454651,0.220403967,0.706945917
ENSG00000175505,CLCF1,9.870236634,1.831485351,1.494675784,1.225339549,0.220447313,0.706945917
ENSG00000185010,F8,63.94301009,1.265976491,1.033175166,1.225326095,0.22045238,0.706945917
ENSG00000198342,ZNF442,44.54972083,1.21189229,0.989043708,1.225317224,0.220455721,0.706945917
ENSG00000137817,PARP6,1010.455816,0.628758544,0.513162137,1.22526293,0.220476171,0.706945917
ENSG00000183496,MEX3B,55.68789089,1.68888133,1.378577343,1.225090009,0.220541309,0.706945917
ENSG00000103365,GGA2,565.7468707,-0.6930645,0.565740274,-1.225057737,0.220553467,0.706945917
ENSG00000064545,TMEM161A,279.5032335,-1.092903781,0.892240816,-1.224897765,0.220613743,0.706945917
ENSG00000102172,SMS,1756.140216,-1.215871661,0.992829659,-1.224652839,0.22070605,0.706945917
ENSG00000173011,TADA2B,427.0672245,0.809094198,0.660711725,1.224579749,0.220733602,0.706945917
ENSG00000138757,G3BP2,2009.186344,-0.524134945,0.428051388,-1.224467342,0.220775979,0.706945917
ENSG00000132300,PTCD3,1319.052018,-0.75281672,0.61498281,-1.224126444,0.220904532,0.706945917
ENSG00000120438,TCP1,3395.532683,-0.719088311,0.587486847,-1.224007506,0.220949396,0.706945917
ENSG00000099260,PALMD,787.716661,1.844018145,1.506553109,1.223998102,0.220952944,0.706945917
ENSG00000163900,TMEM41A,455.2294576,0.602005367,0.491847925,1.223966466,0.220964878,0.706945917
ENSG00000227295,ELL2P1,9.973592731,1.629380561,1.331459648,1.22375512,0.221044619,0.706945917
ENSG00000104823,ECH1,591.9909572,0.918161439,0.75035145,1.223641853,0.221087364,0.706945917
ENSG00000140691,ARMC5,462.6825963,1.052277213,0.860057581,1.223496235,0.221142325,0.706945917
ENSG00000091127,PUS7,745.9092672,-0.985886071,0.805795326,-1.223494402,0.221143017,0.706945917
ENSG00000261092,LINC02178,23.78808384,1.477377607,1.20766068,1.223338336,0.221201933,0.706945917
ENSG00000139793,MBNL2,3692.354092,0.690239184,0.564234059,1.223320665,0.221208605,0.706945917
ENSG00000258900,HNRNPCP1,15.02316854,-1.396152178,1.141365664,-1.223229524,0.221243017,0.706945917
ENSG00000128923,MINDY2,1580.546856,0.864842983,0.707029152,1.223206965,0.221251536,0.706945917
ENSG00000180818,HOXC10,110.6017626,-0.966468627,0.790284984,-1.222936846,0.22135355,0.706945917
ENSG00000054965,FAM168A,608.0084925,-0.713470772,0.58343039,-1.222889285,0.221371516,0.706945917
ENSG00000117758,STX12,1981.868456,0.949343067,0.776431061,1.222701042,0.221442633,0.706945917
ENSG00000100490,CDKL1,83.73410038,0.800406741,0.654649322,1.222649614,0.221462065,0.706945917
ENSG00000198917,SPOUT1,446.6788496,-0.807948522,0.660860999,-1.222569532,0.221492327,0.706945917
ENSG00000174151,CYB561D1,166.7711603,0.742603633,0.607495527,1.222401811,0.221555715,0.706945917
ENSG00000135624,CCT7,3675.292666,-0.93176805,0.762306448,-1.222301153,0.221593764,0.706945917
ENSG00000171848,RRM2,186.9997003,-3.779749135,3.092357807,-1.222287125,0.221599066,0.706945917
ENSG00000129657,SEC14L1,1360.614723,0.857844133,0.702008046,1.221986183,0.221712852,0.706945917
ENSG00000229124,VIM-AS1,28.43047107,-1.936904718,1.585105633,-1.221940468,0.221730141,0.706945917
ENSG00000162892,IL24,66.39514453,-2.416907101,1.9779493,-1.221925709,0.221735722,0.706945917
ENSG00000116455,WDR77,489.231446,-0.876210278,0.717080244,-1.221913845,0.221740209,0.706945917
ENSG00000231312,AC007388.1,35.8707471,-1.033582705,0.845936818,-1.221820215,0.221775622,0.706945917
ENSG00000120616,EPC1,776.5203138,0.61251065,0.501443558,1.221494701,0.221898771,0.706945917
ENSG00000129990,SYT5,25.47030913,1.188808745,0.973243372,1.221491745,0.221899889,0.706945917
ENSG00000124143,ARHGAP40,81.80364586,0.822026767,0.673012265,1.221414245,0.221929217,0.706945917
ENSG00000259673,IQCH-AS1,115.5506504,-0.959582248,0.785706443,-1.221298688,0.22197295,0.706945917
ENSG00000148926,ADM,1544.253736,1.227590309,1.005161978,1.221286058,0.22197773,0.706945917
ENSG00000178802,MPI,450.2614178,-1.151200653,0.942631205,-1.221263042,0.221986442,0.706945917
ENSG00000118137,APOA1,2.704199196,-4.213206716,3.449929395,-1.221244331,0.221993524,0.706945917
ENSG00000204706,MAMDC2-AS1,5.767953047,2.136338858,1.749595115,1.221047567,0.22206801,0.706945917
ENSG00000229808,AL391825.1,9.79934977,1.688881099,1.383219216,1.220978627,0.222094112,0.706945917
ENSG00000165792,METTL17,739.191943,-0.56409779,0.46201962,-1.220939037,0.222109103,0.706945917
ENSG00000274641,HIST1H2BO,1005.191091,-3.933751469,3.221983777,-1.220909769,0.222120185,0.706945917
ENSG00000274414,AL121772.1,16.86584542,1.551378093,1.270899521,1.220692957,0.222202296,0.706945917
ENSG00000162636,FAM102B,83.31907096,-1.415452883,1.159592935,-1.220646349,0.222219949,0.706945917
ENSG00000176728,TTTY14,119.3838705,0.636626567,0.521571965,1.220591996,0.222240538,0.706945917
ENSG00000135392,DNAJC14,393.3189185,-0.637313451,0.522182358,-1.220480624,0.22228273,0.706945917
ENSG00000068489,PRR11,280.9048248,-3.366493376,2.758351696,-1.220472857,0.222285673,0.706945917
ENSG00000137812,KNL1,949.0377697,-3.631170987,2.975460517,-1.220372768,0.222323596,0.706945917
ENSG00000072415,MPP5,990.7589204,-0.628182151,0.514768109,-1.220320645,0.222343346,0.706945917
ENSG00000101911,PRPS2,1093.313968,-0.774680757,0.63485164,-1.220254794,0.222368301,0.706945917
ENSG00000068971,PPP2R5B,657.2729003,0.614220162,0.503374553,1.220205032,0.22238716,0.706945917
ENSG00000228630,HOTAIR,102.3765502,-1.05527782,0.864840677,-1.220199105,0.222389406,0.706945917
ENSG00000272079,AC004233.3,6.671657391,2.873300069,2.354962441,1.220104414,0.222425295,0.706945917
ENSG00000279900,AP001767.4,9.03169035,-1.770546223,1.451148013,-1.220100367,0.22242683,0.706945917
ENSG00000163933,RFT1,189.5958781,-0.870084175,0.713188698,-1.219991537,0.222468083,0.706945917
ENSG00000113460,BRIX1,804.7743164,-1.024502047,0.839818445,-1.219908961,0.222499389,0.706945917
ENSG00000179918,SEPHS2,229.3107086,0.733217557,0.601044919,1.219904759,0.222500982,0.706945917
ENSG00000224165,DNAJC27-AS1,10.4103288,1.873305416,1.53562686,1.21989623,0.222504215,0.706945917
ENSG00000111817,DSE,4758.200721,-0.57560821,0.471878792,-1.219822166,0.222532297,0.706945917
ENSG00000272808,AC015712.6,47.466302,1.479824996,1.213223619,1.21974628,0.222561072,0.706945917
ENSG00000231789,PIK3CD-AS2,13.35727269,-1.548155009,1.269310353,-1.219682015,0.222585442,0.706945917
ENSG00000271833,AL445222.1,3.114047084,-3.033575613,2.487532908,-1.219511751,0.222650018,0.706945917
ENSG00000137700,SLC37A4,260.039793,-0.943697343,0.773846276,-1.219489415,0.222658491,0.706945917
ENSG00000140548,ZNF710,830.0137673,0.657532823,0.539261209,1.219321569,0.222722165,0.706945917
ENSG00000100528,CNIH1,1259.422858,0.496295068,0.407052729,1.219240243,0.222753022,0.706945917
ENSG00000251179,TMEM92-AS1,8.786605885,1.773770267,1.454824218,1.219233392,0.222755621,0.706945917
ENSG00000188185,LINC00265,20.21708878,-1.285121096,1.054050466,-1.2192216,0.222760096,0.706945917
ENSG00000131188,PRR7,20.36393259,-1.346740206,1.104871348,-1.218911332,0.222877848,0.706945917
ENSG00000073536,NLE1,319.0252621,-1.188752935,0.975581025,-1.218507642,0.223031122,0.706945917
ENSG00000107796,ACTA2,147.8821998,0.828607463,0.680025257,1.218495128,0.223035875,0.706945917
ENSG00000099725,PRKY,688.9367466,0.498672275,0.409255168,1.218487421,0.223038802,0.706945917
ENSG00000124920,MYRF,10.86288474,-1.908049468,1.565918152,-1.218486078,0.223039312,0.706945917
ENSG00000136877,FPGS,702.8828453,-1.189961034,0.976602196,-1.218470571,0.223045202,0.706945917
ENSG00000198130,HIBCH,236.1352776,-1.04596647,0.858494744,-1.218372596,0.223082414,0.706945917
ENSG00000242147,AL365356.5,12.19280353,-2.195851509,1.802685954,-1.21809986,0.223186027,0.706945917
ENSG00000113441,LNPEP,2530.948036,-0.542927738,0.445830367,-1.217789945,0.223303806,0.706945917
ENSG00000200997,RNU1-85P,2.800380813,-4.213206058,3.459785287,-1.217765181,0.223313219,0.706945917
ENSG00000148248,SURF4,4781.234214,-0.791397687,0.649921223,-1.217682479,0.223344658,0.706945917
ENSG00000100347,SAMM50,448.4920811,-0.627630899,0.515527681,-1.217453343,0.223431778,0.706945917
ENSG00000237854,LINC00674,80.53801641,0.943696507,0.775152262,1.217433727,0.223439237,0.706945917
ENSG00000213672,NCKIPSD,413.5956248,-0.627085844,0.515134708,-1.217324,0.223480967,0.706945917
ENSG00000274523,RCC1L,559.4817843,-0.848293615,0.696912594,-1.217216652,0.223521796,0.706945917
ENSG00000161533,ACOX1,3214.683904,0.89627533,0.736377408,1.217141264,0.223550473,0.706945917
ENSG00000161955,TNFSF13,12.9057635,1.35873342,1.116476245,1.216983725,0.223610408,0.706945917
ENSG00000265107,GJA5,21.59275077,-2.171083242,1.784150497,-1.216872257,0.223652823,0.706945917
ENSG00000110711,AIP,481.7029298,-0.635345021,0.522144448,-1.216799342,0.223680571,0.706945917
ENSG00000256229,ZNF486,261.9210147,-0.705631135,0.579926705,-1.216759168,0.22369586,0.706945917
ENSG00000229344,MTCO2P12,13.7744183,1.214343798,0.99806893,1.216693318,0.223720922,0.706945917
ENSG00000138433,CIR1,258.3726871,0.764513669,0.628390216,1.21662249,0.223747882,0.706945917
ENSG00000174945,AMZ1,12.40413548,2.358730632,1.938762442,1.216616632,0.223750112,0.706945917
ENSG00000262049,AC139530.1,34.77653808,-0.881579791,0.724680137,-1.216508839,0.223791146,0.706945917
ENSG00000285053,TBCE,9.080692034,-1.908048555,1.568492299,-1.216485765,0.22379993,0.706945917
ENSG00000163956,LRPAP1,1917.661569,-0.648352365,0.53301008,-1.216397943,0.223833367,0.706945917
ENSG00000168090,COPS6,674.4980514,-0.849006899,0.698002981,-1.216337067,0.223856547,0.706945917
ENSG00000198720,ANKRD13B,251.1032008,-0.970388996,0.79791022,-1.216163137,0.223922783,0.706945917
ENSG00000282057,AC092807.3,4.938202694,-2.908040167,2.39130086,-1.216091298,0.223950145,0.706945917
ENSG00000081870,HSPB11,325.5982065,-0.873926243,0.718673045,-1.21602758,0.223974416,0.706945917
ENSG00000204851,PNMA8B,5.160483701,-2.770540151,2.278518193,-1.215939447,0.22400799,0.706945917
ENSG00000178814,OPLAH,421.3563645,0.835614974,0.687229718,1.215917985,0.224016166,0.706945917
ENSG00000184232,OAF,454.1262928,-0.75557885,0.621427264,-1.215876569,0.224031945,0.706945917
ENSG00000125445,MRPS7,663.4607677,-0.740995144,0.609486899,-1.21576878,0.224073015,0.706945917
ENSG00000166033,HTRA1,2667.383198,-1.030292694,0.847461544,-1.215739761,0.224084073,0.706945917
ENSG00000134684,YARS,3826.450768,0.740124075,0.608788967,1.215731749,0.224087126,0.706945917
ENSG00000134375,TIMM17A,709.9300429,-0.654065385,0.538168962,-1.215353228,0.224231399,0.706945917
ENSG00000069275,NUCKS1,6911.747131,-0.954136563,0.785089074,-1.215322688,0.224243042,0.706945917
ENSG00000237729,AC002075.2,20.55641457,1.468916242,1.208688836,1.215297269,0.224252733,0.706945917
ENSG00000163528,CHCHD4,290.0775336,-1.122240265,0.923730255,-1.214900409,0.224404078,0.706945917
ENSG00000167065,DUSP18,321.8825471,0.941694155,0.775129093,1.214886867,0.224409243,0.706945917
ENSG00000041357,PSMA4,1753.923088,-0.592900986,0.488056785,-1.214819676,0.224434875,0.706945917
ENSG00000103876,FAH,251.8601345,-1.263941173,1.040464508,-1.214785476,0.224447922,0.706945917
ENSG00000151725,CENPU,223.0888273,-1.835981071,1.511445841,-1.214718398,0.224473513,0.706945917
ENSG00000182985,CADM1,288.7327298,-0.785498905,0.646670066,-1.214682643,0.224487155,0.706945917
ENSG00000189190,ZNF600,510.5140172,0.70514495,0.580559072,1.214596385,0.224520068,0.706945917
ENSG00000141551,CSNK1D,862.4376577,0.561684315,0.462467092,1.214538991,0.22454197,0.706945917
ENSG00000227640,SOX21-AS1,11.37116315,2.136338901,1.759040964,1.214490705,0.224560397,0.706945917
ENSG00000175166,PSMD2,3974.485255,-0.864068245,0.711475224,-1.214474119,0.224566727,0.706945917
ENSG00000198455,ZXDB,343.4595882,0.649623367,0.534987087,1.214278593,0.224641357,0.706945917
ENSG00000124813,RUNX2,154.0269682,0.588612204,0.48480331,1.214125793,0.224699692,0.706945917
ENSG00000110955,ATP5F1B,3613.515736,-0.814442943,0.670884231,-1.213984328,0.224753709,0.706945917
ENSG00000104695,PPP2CB,1617.802545,0.671673498,0.553392255,1.213738522,0.224847589,0.706945917
